TechID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,Availability,Final_Year,HybridFlag,spec_energ_consump,spec_energ_electric,noise_class,PurchasePrice,ExpectedLifeFactor,Capacity,AveEconLife,SecondHandImportFlag,note
5881,1,5,28,12,15,2,2015,2020,0,38.24916077,,2,30000,1,2.5,10,0,
5882,1,5,28,12,16,2,2020,2025,0,35.46524048,,2,26000,1,2.5,10,0,
5883,1,5,28,12,17,2,2025,2030,0,32.88396835,,2,25000,1,2.5,10,0,
5884,1,5,28,12,18,2,2030,2035,0,30.49054909,,2,24000,1,2.5,10,0,
5885,1,5,28,12,19,2,2035,2040,0,28.27133942,,2,23000,1,2.5,10,0,
5886,1,5,28,12,20,2,2040,2045,0,26.21365929,,2,22000,1,2.5,10,0,
5887,1,5,28,12,21,2,2045,,0,24.30574036,,2,22000,1,2.5,10,0,
5888,1,5,28,13,13,2,2020,2025,0,208.6799927,,2,40000,1,2.5,10,0,
5889,1,5,28,13,13,2,2025,2030,0,179.1999969,,2,35000,1,2.5,10,0,
5890,1,5,28,13,13,2,2030,2035,0,153.8899994,,2,30000,1,2.5,10,0,
5891,1,5,28,13,13,2,2035,2040,0,132.1499939,,2,30000,1,2.5,10,0,
5892,1,5,28,13,13,2,2040,2045,0,113.4800034,,2,30000,1,2.5,10,0,
5893,1,5,28,13,13,2,2045,,0,97.44999695,,2,30000,1,2.5,10,0,
9070,1,3,1,1,1,1,1988,1999,0,8.362769127,,0,4000,1,5,12,1,
9080,1,3,1,1,14,1,2017,2022,0,7.309161186,,1,4000,1,5,12,1,
9081,1,3,1,1,15,1,2023,2027,0,6.709961891,,1,4000,1,5,12,1,
9082,1,3,1,1,16,1,2028,2032,0,6.227564812,,1,4000,1,5,12,1,
9083,1,3,1,1,17,1,2033,2037,0,5.774301052,,1,4000,1,5,12,1,
9084,1,3,1,1,18,1,2038,2042,0,5.354025841,,1,4000,1,5,12,1,
9085,1,3,1,1,19,1,2043,2047,0,4.964342117,,1,4000,1,5,12,1,
9086,1,3,1,1,20,1,2048,2052,0,4.603020191,,1,4000,1,5,12,1,
9087,1,3,1,1,21,1,2053,,0,4.267995834,,1,4000,1,5,12,1,
9090,1,3,1,1,3,1,2000,2003,0,7.650981903,,0,4000,1,5,12,1,
9091,1,3,1,1,14,1,2017,2022,2,3.476705074,11.10237026,1,8000,1,5,12,1,
9092,1,3,1,1,15,1,2023,2027,2,3.237384081,10.13988018,1,7000,1,5,12,1,
9093,1,3,1,1,16,1,2028,2032,2,3.004846096,9.401866913,1,6000,1,5,12,1,
9094,1,3,1,1,17,1,2033,2037,2,2.786143064,8.717565536,1,5000,1,5,12,1,
9095,1,3,1,1,18,1,2038,2042,2,2.583357096,8.083071709,1,4800,1,5,12,1,
9096,1,3,1,1,19,1,2043,2047,2,2.395330906,7.494758129,1,4800,1,5,12,1,
9097,1,3,1,1,20,1,2048,2052,2,2.220990896,6.949262142,1,4800,1,5,12,1,
9098,1,3,1,1,21,1,2053,,2,2.089088917,6.443470955,1,4800,1,5,12,1,
9100,1,3,1,1,4,1,2004,2007,0,8.115560532,,1,4000,1,5,12,1,
9110,1,3,1,1,5,1,2008,2012,0,8.145513535,,1,4000,1,5,12,1,
9120,1,3,1,1,6,1,2013,2016,0,7.751690865,,1,4000,1,5,12,1,
9130,1,3,2,1,1,1,1988,1999,0,9.42133522,,0,6000,1,5,12,1,
9140,1,3,2,1,14,1,2017,2022,0,8.351344109,,1,6000,1,5,12,1,
9150,1,3,2,1,3,1,2000,2003,0,8.870803833,,0,6000,1,5,12,1,
9160,1,3,2,1,4,1,2004,2007,0,9.452494621,,0,6000,1,5,12,1,
9161,1,3,2,1,14,1,2017,2022,2,4.012350082,22.4348793,1,10000,1,5,12,1,
9162,1,3,2,1,15,1,2023,2027,2,3.740238905,20.48995972,1,9000,1,5,12,1,
9163,1,3,2,1,16,1,2028,2032,2,3.471457958,18.99863052,1,8000,1,5,12,1,
9164,1,3,2,1,17,1,2033,2037,2,3.218792915,17.61584091,1,7200,1,5,12,1,
9165,1,3,2,1,18,1,2038,2042,2,2.984518051,16.33370018,1,7200,1,5,12,1,
9166,1,3,2,1,19,1,2043,2047,2,2.76729393,15.1448698,1,7200,1,5,12,1,
9167,1,3,2,1,20,1,2048,2052,2,2.56588006,14.04257965,1,7200,1,5,12,1,
9168,1,3,2,1,21,1,2053,,2,2.413496017,13.02050972,1,7200,1,5,12,1,
9170,1,3,2,1,5,1,2008,2012,0,9.487383842,,1,6000,1,5,12,1,
9171,1,3,2,1,15,1,2023,2027,0,7.666707993,,1,6000,1,5,12,1,
9172,1,3,2,1,16,1,2028,2032,0,7.115527153,,1,6000,1,5,12,1,
9173,1,3,2,1,17,1,2033,2037,0,6.597634792,,1,6000,1,5,12,1,
9174,1,3,2,1,18,1,2038,2042,0,6.117434978,,1,6000,1,5,12,1,
9175,1,3,2,1,19,1,2043,2047,0,5.672185898,,1,6000,1,5,12,1,
9176,1,3,2,1,20,1,2048,2052,0,5.259345055,,1,6000,1,5,12,1,
9177,1,3,2,1,21,1,2053,,0,4.876552105,,1,6000,1,5,12,1,
9181,1,3,2,1,6,1,2013,2016,0,8.856971741,,1,6000,1,5,12,1,
9190,1,3,3,1,1,1,1988,1999,0,10.49903011,,0,8800,1,5,12,1,
9191,1,3,3,1,14,1,2017,2022,2,4.994109154,30,1,13000,1,5,12,1,
9192,1,3,3,1,15,1,2023,2027,2,4.655416012,28,1,12000,1,5,12,1,
9193,1,3,3,1,16,1,2028,2032,2,4.320868969,26,1,11000,1,5,12,1,
9194,1,3,3,1,17,1,2033,2037,2,4.006381035,24,1,10000,1,5,12,1,
9195,1,3,3,1,18,1,2038,2042,2,3.714782953,22,1,9600,1,5,12,1,
9196,1,3,3,1,19,1,2043,2047,2,3.44440794,20,1,9600,1,5,12,1,
9197,1,3,3,1,20,1,2048,2052,2,3.193711996,18,1,9600,1,5,12,1,
9198,1,3,3,1,21,1,2053,,2,3.004040956,16,1,9600,1,5,12,1,
9200,1,3,3,1,14,1,2017,2022,0,10.3073101,,1,8800,1,5,12,1,
9201,1,3,3,1,16,1,2028,2032,0,8.78205204,,1,8800,1,5,12,1,
9202,1,3,3,1,17,1,2033,2037,0,8.142864227,,1,8800,1,5,12,1,
9203,1,3,3,1,18,1,2038,2042,0,7.550198078,,1,8800,1,5,12,1,
9204,1,3,3,1,19,1,2043,2047,0,7.000668049,,1,8800,1,5,12,1,
9205,1,3,3,1,20,1,2048,2052,0,6.49113512,,1,8800,1,5,12,1,
9206,1,3,3,1,21,1,2053,,0,6.018686771,,1,8800,1,5,12,1,
9210,1,3,3,1,3,1,2000,2003,0,10.98211002,,0,8800,1,5,12,1,
9220,1,3,3,1,4,1,2004,2007,0,11.6663599,,0,8800,1,5,12,1,
9230,1,3,3,1,5,1,2008,2012,0,11.7094202,,1,8800,1,5,12,1,
9240,1,3,3,1,6,1,2013,2016,0,10.93136024,,1,8800,1,5,12,1,
9245,1,3,3,1,15,1,2023,2027,0,9.462327003,,1,8800,1,5,12,1,
9250,1,3,2,2,1,1,1988,1999,0,5.594795227,,0,7200,1,5,12,1,
9251,1,3,2,2,15,1,2023,2027,0,5.012934208,,1,6480,1,5,12,1,
9252,1,3,2,2,16,1,2028,2032,0,4.652540207,,1,6300,1,5,12,1,
9253,1,3,2,2,17,1,2033,2037,0,4.313911915,,1,6300,1,5,12,1,
9254,1,3,2,2,18,1,2038,2042,0,3.999929905,,1,6300,1,5,12,1,
9255,1,3,2,2,19,1,2043,2047,0,3.708801031,,1,6300,1,5,12,1,
9256,1,3,2,2,20,1,2048,2052,0,3.438862085,,1,6300,1,5,12,1,
9257,1,3,2,2,21,1,2053,,0,3.188569069,,1,6300,1,5,12,1,
9260,1,3,2,2,14,1,2017,2022,0,5.460587978,,1,6600,1,5,12,1,
9261,1,3,2,8,7,1,2003,2017,0,6.290275097,,1,8800,1,5,12,1,
9265,1,3,1,2,14,1,2017,2022,0,4.914528847,,1,4400,1,5,12,1,
9266,1,3,1,2,15,1,2023,2027,0,4.511641026,,1,4320,1,5,12,1,
9267,1,3,1,2,16,1,2028,2032,0,4.187286854,,1,4200,1,5,12,1,
9268,1,3,1,2,17,1,2033,2037,0,3.882520914,,1,4200,1,5,12,1,
9269,1,3,1,2,18,1,2038,2042,0,3.599936962,,1,4200,1,5,12,1,
9270,1,3,2,2,3,1,2000,2003,0,5.832780838,,0,7200,1,5,12,1,
9271,1,3,1,2,19,1,2043,2047,0,3.337922096,,1,4200,1,5,12,1,
9272,1,3,1,2,20,1,2048,2052,0,3.094975948,,1,4200,1,5,12,1,
9273,1,3,1,2,21,1,2053,,0,2.869712114,,1,4200,1,5,12,1,
9275,1,3,1,12,6,1,2013,2016,0,11.79426003,,2,10000,1,5,12,1,
9276,1,3,1,12,14,1,2017,2022,0,11.10237026,,2,9200,1,5,12,1,
9277,1,3,1,13,13,1,2028,2037,0,26.08235931,,2,16000,1,5,12,1,
9278,1,3,1,13,13,1,2038,,0,20.24850082,,2,12000,1,5,12,1,
9280,1,3,2,2,4,1,2004,2007,0,5.867432117,,0,7200,1,5,12,1,
9290,1,3,2,2,5,1,2008,2012,0,6.20339489,,0,7200,1,5,12,1,
9291,1,3,2,8,8,1,2018,2032,0,5.022987843,,1,8000,1,5,12,1,
9292,1,3,2,8,9,1,2033,,0,3.725771904,,1,7200,1,5,12,1,
9295,1,3,1,2,5,1,2008,2012,0,5.583055019,,1,4800,1,5,12,1,
9300,1,3,2,2,6,1,2013,2016,0,5.791195869,,1,6780,1,5,12,1,
9302,1,3,2,1,6,1,2013,2016,1,5.361393929,,2,10000,1,5,12,1,
9305,1,3,1,2,6,1,2013,2016,0,5.212077141,,1,4520,1,5,12,1,
9310,1,3,3,2,1,1,1988,1999,0,7.107723236,,0,10000,1,5,12,1,
9320,1,3,2,1,14,1,2017,2022,1,5.057202816,,2,8800,1,5,12,1,
9321,1,3,2,1,15,1,2023,2027,1,4.642618179,,2,8000,1,5,12,1,
9322,1,3,2,1,16,1,2028,2032,1,4.308847904,,2,7200,1,5,12,1,
9323,1,3,2,1,17,1,2033,2037,1,3.995234966,,2,7200,1,5,12,1,
9324,1,3,2,1,18,1,2038,2042,1,3.704447985,,2,7200,1,5,12,1,
9325,1,3,2,1,19,1,2043,2047,1,3.434824944,,2,7200,1,5,12,1,
9326,1,3,2,1,20,1,2048,2052,1,3.184825897,,2,7200,1,5,12,1,
9327,1,3,2,1,21,1,2053,,1,2.953022957,,2,7200,1,5,12,1,
9330,1,3,3,2,3,1,2000,2003,0,7.406951904,,0,10000,1,5,12,1,
9340,1,3,3,2,4,1,2004,2007,0,7.326931953,,0,10000,1,5,12,1,
9350,1,3,3,2,5,1,2008,2012,0,7.968914986,,0,10000,1,5,12,1,
9351,1,3,3,8,7,1,2003,2017,0,9.258893013,,1,12800,1,5,12,1,
9360,1,3,3,2,6,1,2013,2016,0,7.439403057,,1,9944,1,5,12,1,
9361,1,3,3,8,8,1,2018,2032,0,7.46905899,,1,11200,1,5,12,1,
9362,1,3,3,1,6,1,2013,2016,1,6.611383915,,2,14000,1,5,12,1,
9363,1,3,3,2,14,1,2017,2022,0,7.01470089,,1,9680,1,5,12,1,
9364,1,3,1,12,15,1,2023,2027,0,10.13988018,,2,8000,1,5,12,1,
9365,1,3,3,13,13,1,2023,2037,0,43.47058868,,2,17600,1,5,12,1,
9366,1,3,3,2,15,1,2023,2027,0,6.439641953,,1,9504,1,5,12,1,
9367,1,3,3,2,16,1,2028,2032,0,5.976677895,,1,9240,1,5,12,1,
9368,1,3,3,2,17,1,2033,2037,0,5.541675091,,1,9240,1,5,12,1,
9369,1,3,3,2,18,1,2038,2042,0,5.13833189,,1,9240,1,5,12,1,
9370,1,3,3,2,19,1,2043,2047,0,4.764347076,,1,9240,1,5,12,1,
9371,1,3,3,2,20,1,2048,2052,0,4.417581081,,1,9240,1,5,12,1,
9372,1,3,3,2,21,1,2053,,0,4.096054077,,1,9240,1,5,12,1,
9373,1,3,3,8,9,1,2033,,0,5.541853905,,1,10400,1,5,12,1,
9375,1,3,1,12,16,1,2028,2032,0,9.401866913,,2,6400,1,5,12,1,
9376,1,3,3,13,13,1,2038,,0,29.73477936,,2,13200,1,5,12,1,
9377,1,3,1,12,17,1,2033,2037,0,8.717565536,,2,5600,1,5,12,1,
9378,1,3,2,13,13,1,2038,,0,33.747509,,2,16000,1,5,12,1,
9380,1,3,1,12,18,1,2038,2042,0,8.083071709,,2,4800,1,5,12,1,
9381,1,3,1,12,19,1,2043,2047,0,7.494758129,,2,4800,1,5,12,1,
9385,1,3,3,7,6,1,2013,2016,0,14.51622009,,1,10400,1,5,12,1,
9386,1,3,3,7,14,1,2017,2022,0,14.6333704,,1,10400,1,5,12,1,
9387,1,3,3,7,15,1,2023,2027,0,12.44384956,,1,10000,1,5,12,1,
9388,1,3,3,7,16,1,2028,2032,0,11.53814983,,1,10000,1,5,12,1,
9389,1,3,3,7,17,1,2033,2037,0,10.69836044,,1,10000,1,5,12,1,
9390,1,3,3,7,18,1,2038,2042,0,9.919692993,,1,10000,1,5,12,1,
9391,1,3,3,7,19,1,2043,2047,0,9.197705269,,1,10000,1,5,12,1,
9392,1,3,3,7,20,1,2048,2052,0,8.528261185,,1,10000,1,5,12,1,
9393,1,3,3,7,21,1,2053,,0,7.907546997,,1,10000,1,5,12,1,
9400,1,3,3,1,14,1,2017,2022,1,6.240232944,,2,13000,1,5,12,1,
9401,1,3,3,1,15,1,2023,2027,1,5.729963779,,2,12000,1,5,12,1,
9402,1,3,3,1,16,1,2028,2032,1,5.318020821,,2,11000,1,5,12,1,
9403,1,3,3,1,17,1,2033,2037,1,4.930956841,,2,10000,1,5,12,1,
9404,1,3,3,1,18,1,2038,2042,1,4.572064877,,2,9600,1,5,12,1,
9405,1,3,3,1,19,1,2043,2047,1,4.239294052,,2,9600,1,5,12,1,
9406,1,3,3,1,20,1,2048,2052,1,3.930742979,,2,9600,1,5,12,1,
9407,1,3,3,1,21,1,2053,,1,3.644649982,,2,9600,1,5,12,1,
9410,1,3,2,7,6,1,2013,2016,0,12.58551025,,1,7600,1,5,12,1,
9411,1,3,2,7,14,1,2017,2022,0,11.86048985,,1,7600,1,5,12,1,
9412,1,3,2,7,15,1,2023,2027,0,10.08244991,,1,7600,1,5,12,1,
9413,1,3,2,7,16,1,2028,2032,0,9.348610878,,1,7600,1,5,12,1,
9414,1,3,2,7,17,1,2033,2037,0,8.66818428,,1,7600,1,5,12,1,
9415,1,3,2,7,18,1,2038,2042,0,8.037284851,,1,7600,1,5,12,1,
9416,1,3,2,7,19,1,2043,2047,0,7.452302933,,1,7600,1,5,12,1,
9417,1,3,2,7,20,1,2048,2052,0,6.909897804,,1,7600,1,5,12,1,
9418,1,3,2,7,21,1,2053,,0,6.406970978,,1,7600,1,5,12,1,
9420,1,3,3,14,14,1,2017,2022,0,42.4887619,,1,24000,1,5,12,1,
9421,1,3,3,14,15,1,2023,2027,0,38.80501175,,1,24000,1,5,12,1,
9422,1,3,3,14,16,1,2028,2032,0,35.98064041,,1,20000,1,5,12,1,
9423,1,3,3,14,17,1,2033,2037,0,33.36185074,,1,16000,1,5,12,1,
9424,1,3,3,14,18,1,2038,2047,0,30.93366051,,1,16000,1,5,12,1,
9425,1,3,3,14,20,1,2048,,0,26.59460068,,1,16000,1,5,12,1,
9430,1,3,2,5,4,1,2003,2007,0,10.5657196,,2,8800,1,5,12,1,
9431,1,3,2,5,5,1,2008,2012,0,10.73945045,,2,8000,1,5,12,1,
9432,1,3,2,5,6,1,2013,2016,0,9.366443634,,2,7600,1,5,12,1,
9433,1,3,2,5,14,1,2017,2022,0,8.792318344,,2,7600,1,5,12,1,
9434,1,3,2,5,15,1,2023,2027,0,8.030098915,,2,7600,1,5,12,1,
9435,1,3,2,5,16,1,2028,2032,0,7.445640087,,2,7600,1,5,12,1,
9436,1,3,2,5,17,1,2033,2037,0,6.903719902,,2,7600,1,5,12,1,
9437,1,3,2,5,18,1,2038,2042,0,6.40124321,,2,7600,1,5,12,1,
9438,1,3,2,5,19,1,2043,2047,0,5.935338974,,2,7600,1,5,12,1,
9439,1,3,2,5,20,1,2048,2052,0,5.503345013,,2,7600,1,5,12,1,
9440,1,3,2,5,21,1,2053,,0,5.102790833,,2,7600,1,5,12,1,
9441,1,3,3,5,4,1,2003,2007,0,11.03108978,,2,10400,1,5,12,1,
9442,1,3,3,5,5,1,2008,2012,0,11.73355961,,2,10400,1,5,12,1,
9443,1,3,3,5,6,1,2013,2016,0,10.23451996,,2,10400,1,5,12,1,
9444,1,3,3,5,14,1,2017,2022,0,9.60627079,,2,10400,1,5,12,1,
9445,1,3,3,5,15,1,2023,2027,0,8.773411751,,2,10400,1,5,12,1,
9446,1,3,3,5,16,1,2028,2032,0,8.134854317,,2,10400,1,5,12,1,
9447,1,3,3,5,17,1,2033,2037,0,7.542769909,,2,10400,1,5,12,1,
9448,1,3,3,5,18,1,2038,2042,0,6.993782043,,2,10400,1,5,12,1,
9449,1,3,3,5,19,1,2043,2047,0,6.484749794,,2,10400,1,5,12,1,
9450,1,3,3,5,20,1,2048,2052,0,6.012766838,,2,10400,1,5,12,1,
9451,1,3,3,5,21,1,2053,,0,5.575137138,,2,10400,1,5,12,1,
9460,1,3,2,2,6,1,2013,2016,1,3.504153013,,2,11300,1,5,12,1,
9461,1,3,2,2,14,1,2017,2022,1,3.305939913,,2,9680,1,5,12,1,
9462,1,3,2,2,15,1,2023,2027,1,3.035609961,,2,8640,1,5,12,1,
9463,1,3,2,2,16,1,2028,2032,1,2.817372084,,2,8400,1,5,12,1,
9464,1,3,2,2,17,1,2033,2037,1,2.612313986,,2,8400,1,5,12,1,
9465,1,3,2,2,18,1,2038,2042,1,2.422179937,,2,8400,1,5,12,1,
9466,1,3,2,2,19,1,2043,2047,1,2.245884895,,2,8400,1,5,12,1,
9467,1,3,2,2,20,1,2048,2052,1,2.082422018,,2,8400,1,5,12,1,
9468,1,3,2,2,21,1,2053,,1,1.930855989,,2,8400,1,5,12,1,
9470,1,3,3,2,6,1,2013,2016,1,4.497154236,,2,15820,1,5,12,1,
9471,1,3,3,2,14,1,2017,2022,1,4.246828079,,2,14300,1,5,12,1,
9472,1,3,3,2,15,1,2023,2027,1,3.899432898,,2,12960,1,5,12,1,
9473,1,3,3,2,16,1,2028,2032,1,3.619210958,,2,12000,1,5,12,1,
9474,1,3,3,2,17,1,2033,2037,1,3.355792046,,2,12000,1,5,12,1,
9475,1,3,3,2,18,1,2038,2042,1,3.11154604,,2,12000,1,5,12,1,
9476,1,3,3,2,19,1,2043,2047,1,2.885077,,2,12000,1,5,12,1,
9477,1,3,3,2,20,1,2048,2052,1,2.675091028,,2,12000,1,5,12,1,
9478,1,3,3,2,21,1,2053,,1,2.480387926,,2,12000,1,5,12,1,
9480,1,3,2,12,5,1,2008,2012,0,23.81015968,,2,16000,1,5,12,1,
9510,1,3,2,12,6,1,2013,2016,0,23.83300018,,2,14000,1,5,12,1,
9515,1,3,2,12,14,1,2017,2022,0,22.4348793,,2,12000,1,5,12,1,
9520,1,3,1,10,6,1,2013,2016,0,29.0373497,,1,6000,1,5,12,1,
9521,1,3,1,10,14,1,2017,2022,0,27.26011086,,1,5600,1,5,12,1,
9522,1,3,1,10,15,1,2023,2027,0,24.8968792,,1,5400,1,5,12,1,
9523,1,3,1,10,16,1,2028,2032,0,23.08480072,,1,5200,1,5,12,1,
9524,1,3,1,10,17,1,2033,2037,0,21.40460968,,1,5200,1,5,12,1,
9525,1,3,1,10,18,1,2038,2042,0,19.84671021,,1,5200,1,5,12,1,
9526,1,3,1,10,19,1,2043,2047,0,18.40218925,,1,5200,1,5,12,1,
9527,1,3,1,10,20,1,2048,2052,0,17.06282043,,1,5200,1,5,12,1,
9528,1,3,1,10,21,1,2053,,0,15.82091999,,1,5200,1,5,12,1,
9530,1,3,2,10,6,1,2013,2016,0,33.1776619,,1,9600,1,5,12,1,
9531,1,3,2,10,14,1,2017,2022,0,31.1470108,,1,8800,1,5,12,1,
9532,1,3,2,10,15,1,2023,2027,0,28.44683075,,1,8000,1,5,12,1,
9533,1,3,2,10,16,1,2028,2032,0,26.37636948,,1,8000,1,5,12,1,
9534,1,3,2,10,17,1,2033,2037,0,24.45660019,,1,8000,1,5,12,1,
9535,1,3,2,10,18,1,2038,2042,0,22.67655945,,1,8000,1,5,12,1,
9536,1,3,2,10,19,1,2043,2047,0,21.02609062,,1,8000,1,5,12,1,
9537,1,3,2,10,20,1,2048,2052,0,19.49574089,,1,8000,1,5,12,1,
9538,1,3,2,10,21,1,2053,,0,18.07677078,,1,8000,1,5,12,1,
9540,1,3,3,10,6,1,2013,2016,0,40.95214081,,1,12800,1,5,12,1,
9541,1,3,3,10,14,1,2017,2022,0,38.44226837,,1,12000,1,5,12,1,
9542,1,3,3,10,15,1,2023,2027,0,35.1093483,,1,11200,1,5,12,1,
9543,1,3,3,10,16,1,2028,2032,0,32.55397034,,1,10800,1,5,12,1,
9544,1,3,3,10,17,1,2033,2037,0,30.18457031,,1,10800,1,5,12,1,
9545,1,3,3,10,18,1,2038,2042,0,27.98763084,,1,10800,1,5,12,1,
9546,1,3,3,10,19,1,2043,2047,0,25.95059967,,1,10800,1,5,12,1,
9547,1,3,3,10,20,1,2048,2052,0,24.06181908,,1,10800,1,5,12,1,
9548,1,3,3,10,21,1,2053,,0,22.31052017,,1,10800,1,5,12,1,
9550,1,3,1,5,6,1,2013,2016,0,9.547109604,,1,5200,1,5,12,1,
9551,1,3,1,5,14,1,2017,2022,0,8.962778091,,1,5200,1,5,12,1,
9552,1,3,1,5,15,1,2023,2027,0,8.185777664,,1,5000,1,5,12,1,
9553,1,3,1,5,16,1,2028,2032,0,7.589989185,,1,5000,1,5,12,1,
9554,1,3,1,5,17,1,2033,2037,0,7.03756094,,1,5000,1,5,12,1,
9555,1,3,1,5,18,1,2038,2042,0,6.525342941,,1,5000,1,5,12,1,
9556,1,3,1,5,19,1,2043,2047,0,6.050405979,,1,5000,1,5,12,1,
9557,1,3,1,5,20,1,2048,2052,0,5.610035896,,1,5000,1,5,12,1,
9558,1,3,1,5,21,1,2053,,0,5.201718807,,1,5000,1,5,12,1,
9580,1,3,1,12,20,1,2048,2052,0,6.949262142,,2,4800,1,5,12,1,
9590,1,3,1,12,3,1,2000,2003,0,12.67842007,,2,14000,1,5,12,1,
9600,1,3,1,12,4,1,2004,2007,0,12.68803024,,2,12000,1,5,12,1,
9610,1,3,1,12,5,1,2008,2012,0,12.71014977,,2,11000,1,5,12,1,
9611,1,3,2,2,14,1,2017,2022,2,3.463614941,22.4348793,1,11000,1,5,12,1,
9612,1,3,2,2,15,1,2023,2027,2,3.229392052,20.48995972,1,9720,1,5,12,1,
9613,1,3,2,2,16,1,2028,2032,2,2.997426987,18.99863052,1,8400,1,5,12,1,
9614,1,3,2,2,17,1,2033,2037,2,2.779263973,17.61584091,1,7560,1,5,12,1,
9615,1,3,2,2,18,1,2038,2042,2,2.576980114,16.33370018,1,7560,1,5,12,1,
9616,1,3,2,2,19,1,2043,2047,2,2.389417887,15.1448698,1,7560,1,5,12,1,
9617,1,3,2,2,20,1,2048,2052,2,2.215507984,14.04257965,1,7560,1,5,12,1,
9618,1,3,2,2,21,1,2053,,2,2.083931923,13.02050972,1,7560,1,5,12,1,
9620,1,3,1,1,14,1,2017,2022,1,4.34094286,,1,6600,1,5,12,1,
9621,1,3,1,1,15,1,2023,2027,1,3.98597908,,1,5400,1,5,12,1,
9622,1,3,1,1,16,1,2028,2032,1,3.699417114,,1,4800,1,5,12,1,
9623,1,3,1,1,17,1,2033,2037,1,3.430160046,,1,4800,1,5,12,1,
9624,1,3,1,1,18,1,2038,2042,1,3.180500984,,1,4800,1,5,12,1,
9625,1,3,1,1,19,1,2043,2047,1,2.949012995,,1,4800,1,5,12,1,
9626,1,3,1,1,20,1,2048,2052,1,2.734374046,,1,4800,1,5,12,1,
9627,1,3,1,1,21,1,2053,,1,2.535356998,,1,4800,1,5,12,1,
9630,1,4,11,2,1,1,1988,2001,0,34.6178894,,0,25100.8,1,10,15,1,
9631,1,3,3,2,14,1,2017,2022,2,3.464462042,26.92185974,1,14300,1,5,12,1,
9632,1,3,3,2,15,1,2023,2027,2,3.229506969,24.58794975,1,12960,1,5,12,1,
9633,1,3,3,2,16,1,2028,2032,2,2.997426987,22.79836082,1,11550,1,5,12,1,
9634,1,3,3,2,17,1,2033,2037,2,2.779263973,21.13900948,1,10500,1,5,12,1,
9635,1,3,3,2,18,1,2038,2042,2,2.576980114,19.60043907,1,10080,1,5,12,1,
9636,1,3,3,2,19,1,2043,2047,2,2.389417887,18.17383957,1,10080,1,5,12,1,
9637,1,3,3,2,20,1,2048,2052,2,2.215507984,16.85110092,1,10080,1,5,12,1,
9638,1,3,3,2,21,1,2053,,2,2.083931923,15.62460995,1,10080,1,5,12,1,
9640,1,4,11,1,7,1,1998,2013,0,17.91052055,,0,25100.8,1,10,15,1,
9641,1,3,3,12,14,1,2017,2022,0,25.78148079,,2,18000,1,5,12,1,
9642,1,3,3,12,15,1,2023,2027,0,23.0676403,,2,15000,1,5,12,1,
9643,1,3,3,12,16,1,2028,2032,0,21.71072006,,2,11200,1,5,12,1,
9644,1,3,3,12,17,1,2033,2037,0,20.35380936,,2,10000,1,5,12,1,
9645,1,3,3,12,18,1,2038,2042,0,18.31842041,,2,8800,1,5,12,1,
9646,1,3,3,12,19,1,2043,2047,0,16.96150017,,2,8800,1,5,12,1,
9647,1,3,3,12,20,1,2048,2052,0,16.28303909,,2,8800,1,5,12,1,
9648,1,3,3,12,21,1,2053,,0,14.9261198,,2,8800,1,5,12,1,
9650,1,4,11,10,6,1,2013,2017,0,147.3972015,,1,7920,1,10,15,1,
9651,1,4,11,10,14,1,2017,2023,0,145.1139069,,1,7590,1,10,15,1,
9652,1,4,11,10,15,1,2023,2028,0,140.9246063,,1,7260,1,10,15,1,
9653,1,4,11,10,16,1,2028,2033,0,137.4365997,,1,7194,1,10,15,1,
9654,1,4,11,10,17,1,2033,2038,0,134.0348969,,1,7128,1,10,15,1,
9655,1,4,11,10,18,1,2038,2043,0,130.7173004,,1,7062,1,10,15,1,
9656,1,4,11,10,19,1,2043,2048,0,127.4819031,,1,6996,1,10,15,1,
9657,1,4,11,10,20,1,2048,2053,0,124.3265991,1,1,6930,1,10,15,1,
9658,1,4,11,10,21,1,2053,,0,121.2492981,1,1,6930,1,10,15,1,
9660,1,4,11,5,6,1,2013,2017,0,54.6398201,1,1,28865.91797,1,10,15,1,
9661,1,4,11,5,14,1,2017,2023,0,47.70053101,1,1,27610.88086,1,10,15,1,
9662,1,4,11,5,15,1,2023,2028,0,46.32830048,1,1,27359.87109,1,10,15,1,
9663,1,4,11,5,16,1,2028,2033,0,45.18161011,1,1,27108.86328,1,10,15,1,
9664,1,4,11,5,17,1,2033,2038,0,44.06332016,1,1,26857.85547,1,10,15,1,
9665,1,4,11,5,18,1,2038,2043,0,42.97269058,1,1,26606.84766,1,10,15,1,
9666,1,4,11,5,19,1,2043,2048,0,41.90906143,1,1,26355.83984,1,10,15,1,
9667,1,4,11,5,20,1,2048,2053,0,40.87176132,1,1,26355.83984,1,10,15,1,
9668,1,4,11,5,21,1,2053,,0,39.86013031,1,1,26355.83984,1,10,15,1,
9670,1,4,11,1,8,1,2013,2028,0,16.23444939,1,1,25100.80078,1,10,15,1,
9675,1,4,11,1,9,1,2028,,0,15.10251045,1,1,25100.80078,1,10,15,1,
9690,1,4,11,2,14,1,2017,2023,0,29.22495079,1,1,25100.80078,1,10,15,1,
9691,1,4,11,8,7,1,1998,2013,0,40.61832047,1,0,26356,1,10,15,1,
